1/22/2020,0
1/23/2020,0
1/24/2020,1
1/25/2020,0
1/26/2020,3
1/27/2020,0
1/28/2020,0
1/29/2020,1
1/30/2020,0
1/31/2020,2
2/1/2020,0
2/2/2020,0
2/3/2020,3
2/4/2020,0
2/5/2020,0
2/6/2020,1
2/7/2020,0
2/8/2020,0
2/9/2020,0
2/10/2020,0
2/11/2020,1
2/12/2020,0
2/13/2020,1
2/14/2020,0
2/15/2020,0
2/16/2020,0
2/17/2020,0
2/18/2020,0
2/19/2020,0
2/20/2020,0
2/21/2020,2
2/22/2020,0
2/23/2020,0
2/24/2020,0
2/25/2020,0
2/26/2020,0
2/27/2020,1
2/28/2020,0
2/29/2020,8
3/1/2020,7
3/2/2020,23
3/3/2020,19
3/4/2020,33
3/5/2020,77
3/6/2020,53
3/7/2020,166
3/8/2020,116
3/9/2020,75
3/10/2020,188
3/11/2020,365
3/12/2020,439
3/13/2020,633
3/14/2020,759
3/15/2020,234
3/16/2020,1467
3/17/2020,1833
3/18/2020,2657
3/19/2020,4494
3/20/2020,6367
3/21/2020,5995
3/22/2020,8919
3/23/2020,11152
3/24/2020,10618
3/25/2020,12127
3/26/2020,17821
3/27/2020,18591
3/28/2020,22164
3/29/2020,16127
3/30/2020,22154
3/31/2020,26381
4/1/2020,32232
4/2/2020,32230
4/3/2020,32482
4/4/2020,32176
4/5/2020,29604
4/6/2020,31858
4/7/2020,30343
4/8/2020,31149
4/9/2020,36443
4/10/2020,34347
4/11/2020,29278
4/12/2020,26872
4/13/2020,26924
4/14/2020,28395
4/15/2020,25900
4/16/2020,29956
4/17/2020,33157
4/18/2020,27994
4/19/2020,25923
4/20/2020,29680
4/21/2020,26170
4/22/2020,29419
4/23/2020,32768
4/24/2020,32152
4/25/2020,30994
4/26/2020,26547
4/27/2020,23750
4/28/2020,24690
4/29/2020,26220
4/30/2020,29241
5/1/2020,35021
5/2/2020,27824
5/3/2020,24492
5/4/2020,23713
5/5/2020,24329
5/6/2020,24263
5/7/2020,27657
5/8/2020,27272
5/9/2020,24446
5/10/2020,19148
5/11/2020,19034
5/12/2020,22843
5/13/2020,20576
5/14/2020,26532
5/15/2020,24821
5/16/2020,24233
5/17/2020,18798
5/18/2020,22134
5/19/2020,20761
5/20/2020,22722
5/21/2020,25806
5/22/2020,23619
5/23/2020,20979
5/24/2020,20591
5/25/2020,18653
5/26/2020,18576
5/27/2020,19407
5/28/2020,21646
5/29/2020,24735
5/30/2020,24084
5/31/2020,19454
6/1/2020,16965
6/2/2020,21283
6/3/2020,19771
6/4/2020,21723
6/5/2020,25001
6/6/2020,21298
6/7/2020,18413
6/8/2020,16504
6/9/2020,18092
6/10/2020,21068
6/11/2020,22382
6/12/2020,25325
6/13/2020,24972
6/14/2020,19420
6/15/2020,18522
6/16/2020,23839
6/17/2020,27389
6/18/2020,28315
6/19/2020,31697
6/20/2020,32613
6/21/2020,26189
6/22/2020,30973
6/23/2020,37222
6/24/2020,36232
6/25/2020,40369
6/26/2020,46210
6/27/2020,41737
6/28/2020,41862
6/29/2020,39642
6/30/2020,48312
7/1/2020,51566
7/2/2020,56348
7/3/2020,52620
7/4/2020,48946
7/5/2020,50438
7/6/2020,42801
7/7/2020,58859
7/8/2020,59723
7/9/2020,60875
7/10/2020,67778
7/11/2020,61371
7/12/2020,60684
7/13/2020,57559
7/14/2020,66438
7/15/2020,67966
7/16/2020,76039
7/17/2020,72251
7/18/2020,63797
7/19/2020,61449
7/20/2020,60212
7/21/2020,65582
7/22/2020,70384
7/23/2020,68257
7/24/2020,74149
7/25/2020,66999
7/26/2020,56156
7/27/2020,56170
7/28/2020,63694
7/29/2020,68375
